,node_1,node_2,link
2818,260,619,1
2819,345,622,1
2820,377,622,1
2821,261,626,1
2822,338,627,1
2823,221,629,1
2824,408,630,1
2825,447,630,1
2826,172,635,1
2827,436,635,1
2828,118,636,1
2829,623,637,1
2830,89,638,1
2831,264,638,1
2832,383,638,1
2833,441,638,1
2834,618,638,1
2835,584,639,1
2836,199,640,1
2837,287,640,1
2838,376,641,1
2839,484,642,1
2840,49,643,1
2841,50,643,1
2842,150,643,1
2843,222,643,1
2844,565,644,1
2845,450,646,1
2846,81,647,1
2847,457,649,1
2848,635,651,1
2849,249,652,1
2850,373,652,1
2851,135,654,1
2852,11,659,1
2853,635,660,1
2854,518,662,1
2855,501,663,1
2856,257,667,1
2857,604,668,1
2858,509,669,1
2859,603,670,1
2860,130,672,1
2861,549,672,1
2862,194,673,1
2863,427,674,1
2864,597,675,1
2865,605,676,1
2866,71,677,1
2867,528,678,1
2868,30,679,1
2869,32,679,1
2870,90,680,1
2871,402,681,1
2872,119,686,1
2873,223,686,1
2874,626,687,1
2875,60,688,1
2876,252,688,1
2877,412,688,1
2878,445,690,1
2879,531,693,1
2880,648,693,1
2881,250,694,1
2882,659,695,1
2883,642,697,1
2884,360,698,1
2885,474,698,1
2886,624,700,1
2887,625,700,1
2888,15,701,1
2889,504,702,1
2890,376,704,1
2891,192,705,1
2892,453,706,1
2893,158,707,1
2894,195,707,1
2895,196,707,1
2896,340,709,1
2897,341,709,1
2898,529,709,1
2899,438,710,1
2900,485,711,1
2901,347,713,1
2902,84,715,1
2903,611,716,1
2904,611,718,1
2905,520,719,1
2906,438,720,1
2907,188,721,1
2908,635,722,1
2909,638,722,1
2910,552,723,1
2911,93,725,1
2912,243,728,1
2913,67,729,1
2914,351,730,1
2915,20,732,1
2916,267,732,1
2917,566,733,1
2918,213,734,1
2919,490,734,1
2920,492,734,1
2921,86,735,1
2922,195,735,1
2923,216,735,1
2924,307,735,1
2925,250,736,1
2926,63,739,1
2927,164,740,1
2928,645,742,1
2929,65,744,1
2930,666,745,1
2931,299,746,1
2932,43,747,1
2933,73,747,1
2934,83,747,1
2935,91,747,1
2936,110,747,1
2937,113,747,1
2938,146,747,1
2939,153,747,1
2940,175,747,1
2941,186,747,1
2942,198,747,1
2943,205,747,1
2944,229,747,1
2945,234,747,1
2946,235,747,1
2947,315,747,1
2948,330,747,1
2949,336,747,1
2950,349,747,1
2951,353,747,1
2952,362,747,1
2953,368,747,1
2954,369,747,1
2955,386,747,1
2956,458,747,1
2957,489,747,1
2958,494,747,1
2959,526,747,1
2960,545,747,1
2961,561,747,1
2962,579,747,1
2963,588,747,1
2964,599,747,1
2965,609,747,1
2966,610,747,1
2967,620,747,1
2968,628,747,1
2969,655,747,1
2970,665,747,1
2971,680,747,1
2972,685,747,1
2973,699,747,1
2974,137,748,1
2975,197,749,1
2976,552,749,1
2977,244,750,1
2978,8,751,1
2979,14,751,1
2980,258,751,1
2981,435,751,1
2982,544,751,1
2983,409,753,1
2984,444,753,1
2985,478,754,1
2986,176,756,1
2987,379,756,1
2988,188,757,1
2989,265,758,1
2990,23,759,1
2991,93,759,1
2992,292,759,1
2993,88,760,1
2994,9,761,1
2995,40,761,1
2996,535,761,1
2997,88,762,1
2998,241,763,1
2999,163,765,1
3000,181,766,1
3001,255,767,1
3002,569,767,1
3003,764,769,1
3004,350,770,1
3005,72,771,1
3006,104,771,1
3007,202,771,1
3008,747,771,1
3009,312,772,1
3010,768,772,1
3011,656,773,1
3012,331,774,1
3013,162,775,1
3014,342,776,1
3015,398,776,1
3016,533,777,1
3017,109,778,1
3018,542,779,1
3019,747,779,1
3020,42,793,1
3021,794,795,1
3022,568,843,1
3023,784,845,1
3024,710,847,1
3025,281,858,1
3026,795,865,1
3027,46,867,1
3028,370,875,1
3029,700,879,1
3030,112,881,1
3031,572,881,1
3032,109,884,1
3033,18,890,1
3034,866,890,1
3035,888,896,1
3036,292,904,1
3037,414,908,1
3038,909,913,1
3039,850,917,1
3040,908,919,1
3041,483,933,1
3042,875,933,1
3043,934,940,1
3044,560,955,1
3045,829,962,1
3046,957,967,1
3047,954,969,1
3048,953,972,1
3049,802,973,1
3050,970,974,1
3051,664,978,1
3052,879,979,1
3053,910,982,1
3054,805,990,1
3055,973,993,1
3056,347,999,1
3057,242,1006,1
3058,472,1006,1
3059,882,1012,1
3060,996,1015,1
3061,157,1017,1
3062,878,1023,1
3063,453,1025,1
3064,56,1027,1
3065,712,1036,1
3066,916,1038,1
3067,984,1048,1
3068,600,1052,1
3069,1051,1052,1
3070,676,1056,1
3071,1014,1056,1
3072,1055,1059,1
3073,237,1060,1
3074,332,1064,1
3075,952,1064,1
3076,36,1066,1
3077,1052,1066,1
3078,864,1079,1
3079,975,1079,1
3080,991,1084,1
3081,1023,1090,1
3082,1029,1090,1
3083,476,1091,1
3084,676,1091,1
3085,1014,1091,1
3086,792,1095,1
3087,1069,1096,1
3088,1079,1103,1
3089,258,1111,1
3090,926,1112,1
3091,31,1116,1
3092,708,1116,1
3093,736,1116,1
3094,541,1123,1
3095,166,1125,1
3096,923,1126,1
3097,26,1129,1
3098,919,1129,1
3099,959,1130,1
3100,163,1136,1
3101,800,1136,1
3102,935,1136,1
3103,981,1140,1
3104,1018,1142,1
3105,1136,1142,1
3106,285,1148,1
3107,856,1153,1
3108,942,1153,1
3109,1070,1153,1
3110,1077,1153,1
3111,1127,1153,1
3112,1013,1156,1
3113,741,1157,1
3114,1160,1166,1
3115,802,1168,1
3116,1050,1171,1
3117,915,1172,1
3118,902,1174,1
3119,1033,1174,1
3120,1074,1174,1
3121,1135,1174,1
3122,254,1176,1
3123,1099,1178,1
3124,946,1179,1
3125,569,1181,1
3126,738,1183,1
3127,141,1184,1
3128,1000,1185,1
3129,661,1191,1
3130,692,1191,1
3131,875,1192,1
3132,1183,1193,1
3133,840,1196,1
3134,1038,1196,1
3135,859,1198,1
3136,1170,1198,1
3137,325,1201,1
3138,1183,1202,1
3139,542,1203,1
3140,779,1203,1
3141,816,1203,1
3142,537,1204,1
3143,1153,1205,1
3144,539,1209,1
3145,817,1212,1
3146,818,1215,1
3147,819,1215,1
3148,1209,1215,1
3149,1035,1218,1
3150,1153,1219,1
3151,1129,1222,1
3152,923,1233,1
3153,13,1234,1
3154,937,1234,1
3155,977,1234,1
3156,1187,1234,1
3157,296,1236,1
3158,382,1236,1
3159,861,1236,1
3160,1227,1236,1
3161,742,1240,1
3162,897,1240,1
3163,1201,1240,1
3164,912,1241,1
3165,950,1241,1
3166,998,1241,1
3167,1141,1241,1
3168,939,1242,1
3169,1211,1247,1
3170,66,1248,1
3171,688,1248,1
3172,835,1248,1
3173,1054,1249,1
3174,399,1251,1
3175,1250,1251,1
3176,820,1252,1
3177,829,1252,1
3178,830,1252,1
3179,907,1252,1
3180,918,1252,1
3181,1115,1252,1
3182,811,1253,1
3183,1131,1253,1
3184,930,1254,1
3185,95,1255,1
3186,99,1255,1
3187,358,1255,1
3188,894,1255,1
3189,1081,1259,1
3190,654,1260,1
3191,1104,1260,1
3192,1104,1262,1
3193,611,1265,1
3194,876,1269,1
3195,236,1271,1
3196,997,1271,1
3197,319,1273,1
3198,1065,1279,1
3199,955,1280,1
3200,1022,1282,1
3201,391,1283,1
3202,823,1283,1
3203,230,1284,1
3204,1055,1284,1
3205,1169,1284,1
3206,1283,1284,1
3207,770,1285,1
3208,968,1285,1
3209,1136,1286,1
3210,108,1288,1
3211,499,1288,1
3212,1091,1288,1
3213,218,1290,1
3214,893,1290,1
3215,1019,1290,1
3216,1226,1290,1
3217,1071,1292,1
3218,1085,1292,1
3219,915,1294,1
3220,886,1295,1
3221,1198,1296,1
3222,1174,1297,1
3223,1285,1298,1
3224,1218,1299,1
3225,960,1301,1
3226,983,1302,1
3227,1065,1305,1
3228,1106,1305,1
3229,1274,1305,1
3230,607,1306,1
3231,924,1309,1
3232,1132,1309,1
3233,1186,1309,1
3234,1140,1311,1
3235,1253,1311,1
3236,418,1312,1
3237,1005,1313,1
3238,882,1316,1
3239,1283,1318,1
3240,1300,1320,1
3241,297,1321,1
3242,814,1321,1
3243,1041,1321,1
3244,1080,1321,1
3245,1190,1321,1
3246,1222,1321,1
3247,1145,1323,1
3248,1195,1323,1
3249,1175,1325,1
3250,1165,1327,1
3251,927,1328,1
3252,947,1328,1
3253,1031,1328,1
3254,1101,1328,1
3255,793,1330,1
3256,1167,1330,1
3257,1167,1331,1
3258,1167,1332,1
3259,1207,1333,1
3260,1225,1333,1
3261,1130,1334,1
3262,885,1335,1
3263,1032,1335,1
3264,944,1337,1
3265,784,1338,1
3266,917,1338,1
3267,1015,1338,1
3268,427,1340,1
3269,1075,1340,1
3270,1044,1341,1
3271,1300,1342,1
3272,1344,1345,1
3273,1147,1347,1
3274,1241,1347,1
3275,1217,1349,1
3276,1151,1350,1
3277,806,1354,1
3278,911,1354,1
3279,992,1354,1
3280,994,1354,1
3281,1001,1354,1
3282,1039,1354,1
3283,1040,1354,1
3284,1089,1354,1
3285,1188,1354,1
3286,1304,1354,1
3287,1317,1354,1
3288,1057,1359,1
3289,1095,1360,1
3290,786,1363,1
3291,809,1365,1
3292,812,1365,1
3293,814,1365,1
3294,1044,1365,1
3295,817,1367,1
3296,454,1368,1
3297,991,1368,1
3298,1333,1369,1
3299,1114,1371,1
3300,352,1372,1
3301,896,1372,1
3302,904,1372,1
3303,869,1374,1
3304,306,1376,1
3305,21,1378,1
3306,239,1378,1
3307,1113,1380,1
3308,1285,1382,1
3309,1313,1382,1
3310,152,1383,1
3311,1383,1384,1
3312,1239,1387,1
3313,1025,1388,1
3314,1027,1388,1
3315,821,1389,1
3316,1319,1391,1
3317,1299,1392,1
3318,976,1393,1
3319,1097,1393,1
3320,1128,1393,1
3321,967,1394,1
3322,970,1396,1
3323,905,1397,1
3324,1393,1397,1
3325,1383,1398,1
3326,848,1400,1
3327,967,1400,1
3328,562,1401,1
3329,847,1402,1
3330,1112,1403,1
3331,1143,1404,1
3332,789,1409,1
3333,958,1409,1
3334,1153,1410,1
3335,1203,1411,1
3336,1102,1413,1
3337,945,1414,1
3338,1393,1414,1
3339,922,1416,1
3340,923,1416,1
3341,726,1418,1
3342,989,1418,1
3343,1047,1420,1
3344,1354,1420,1
3345,821,1421,1
3346,1417,1421,1
3347,1273,1422,1
3348,1354,1426,1
3349,525,1427,1
3350,1208,1429,1
3351,1356,1430,1
3352,698,1431,1
3353,861,1431,1
3354,1181,1431,1
3355,1412,1431,1
3356,798,1433,1
3357,1026,1433,1
3358,1095,1433,1
3359,1208,1434,1
3360,1028,1435,1
3361,1042,1435,1
3362,1043,1435,1
3363,895,1436,1
3364,787,1437,1
3365,891,1437,1
3366,1287,1437,1
3367,807,1438,1
3368,803,1439,1
3369,1378,1440,1
3370,1135,1444,1
3371,1442,1444,1
3372,675,1445,1
3373,1442,1445,1
3374,948,1446,1
3375,1282,1446,1
3376,1025,1449,1
3377,808,1450,1
3378,1346,1451,1
3379,560,1452,1
3380,1289,1452,1
3381,1375,1452,1
3382,539,1453,1
3383,1152,1453,1
3384,1210,1453,1
3385,524,1454,1
3386,1169,1454,1
3387,1095,1456,1
3388,1343,1456,1
3389,828,1457,1
3390,838,1458,1
3391,45,1459,1
3392,57,1459,1
3393,167,1459,1
3394,210,1459,1
3395,473,1459,1
3396,633,1459,1
3397,775,1459,1
3398,924,1460,1
3399,1357,1461,1
3400,1457,1462,1
3401,1361,1463,1
3402,1399,1463,1
3403,1405,1463,1
3404,1406,1463,1
3405,1021,1464,1
3406,1100,1464,1
3407,1254,1464,1
3408,1354,1465,1
3409,728,1466,1
3410,793,1467,1
3411,1333,1467,1
3412,847,1468,1
3413,848,1468,1
3414,1456,1469,1
3415,411,1470,1
3416,1037,1470,1
3417,1464,1470,1
3418,1281,1471,1
3419,1282,1471,1
3420,878,1472,1
3421,1473,1474,1
3422,801,1475,1
3423,1277,1476,1
3424,1252,1477,1
3425,1336,1478,1
3426,1102,1479,1
3427,1123,1483,1
3428,1125,1483,1
3429,931,1484,1
3430,1057,1484,1
3431,1092,1484,1
3432,1197,1484,1
3433,1430,1484,1
3434,1482,1484,1
3435,1252,1485,1
3436,980,1488,1
3437,837,1489,1
3438,531,1490,1
3439,1488,1490,1
3440,851,1491,1
3441,903,1491,1
3442,1390,1491,1
3443,774,1493,1
3444,867,1493,1
3445,1282,1494,1
3446,1231,1495,1
3447,1125,1496,1
3448,580,1497,1
3449,1212,1497,1
3450,1049,1498,1
3451,1071,1498,1
3452,1351,1498,1
3453,1050,1499,1
3454,1306,1499,1
3455,1310,1499,1
3456,447,1501,1
3457,693,1501,1
3458,1471,1501,1
3459,1288,1502,1
3460,1393,1502,1
3461,932,1505,1
3462,1108,1507,1
3463,1308,1507,1
3464,1506,1507,1
3465,589,1509,1
3466,592,1509,1
3467,1144,1509,1
3468,1234,1510,1
3469,1357,1511,1
3470,999,1512,1
3471,1087,1512,1
3472,1267,1512,1
3473,1463,1512,1
3474,429,1514,1
3475,1333,1514,1
3476,936,1515,1
3477,961,1515,1
3478,988,1515,1
3479,1218,1516,1
3480,963,1519,1
3481,1177,1519,1
3482,354,1520,1
3483,872,1520,1
3484,873,1520,1
3485,874,1520,1
3486,920,1520,1
3487,1072,1520,1
3488,1200,1520,1
3489,1211,1520,1
3490,1246,1520,1
3491,1258,1520,1
3492,1185,1521,1
3493,1237,1521,1
3494,1484,1521,1
3495,1484,1522,1
3496,813,1523,1
3497,815,1523,1
3498,880,1523,1
3499,1136,1523,1
3500,1243,1524,1
3501,1245,1524,1
3502,1381,1524,1
3503,1276,1525,1
3504,1415,1525,1
3505,1503,1525,1
3506,1504,1525,1
3507,1506,1525,1
3508,1520,1526,1
3509,1524,1526,1
3510,1240,1527,1
3511,1487,1528,1
3512,882,1529,1
3513,1314,1529,1
3514,887,1531,1
3515,983,1531,1
3516,1154,1531,1
3517,577,1532,1
3518,782,1532,1
3519,925,1532,1
3520,1480,1532,1
3521,1487,1532,1
3522,781,1533,1
3523,970,1533,1
3524,1277,1533,1
3525,1122,1534,1
3526,1163,1534,1
3527,1278,1534,1
3528,1518,1536,1
3529,629,1537,1
3530,1348,1537,1
3531,1535,1537,1
3532,449,1539,1
3533,924,1539,1
3534,842,1540,1
3535,1045,1540,1
3536,1118,1540,1
3537,1443,1540,1
3538,1459,1540,1
3539,1395,1541,1
3540,801,1542,1
3541,1527,1543,1
3542,566,1544,1
3543,1206,1544,1
3544,63,1546,1
3545,1376,1546,1
3546,142,1547,1
3547,427,1547,1
3548,1283,1547,1
3549,76,1548,1
3550,1291,1548,1
3551,1374,1548,1
3552,684,1550,1
3553,1238,1550,1
3554,1419,1550,1
3555,1425,1550,1
3556,1427,1550,1
3557,272,1551,1
3558,914,1551,1
3559,1212,1552,1
3560,82,1553,1
3561,901,1554,1
3562,1401,1554,1
3563,1552,1554,1
3564,1553,1554,1
3565,558,1555,1
3566,1158,1555,1
3567,1550,1555,1
3568,1534,1556,1
3569,1537,1556,1
3570,650,1557,1
3571,535,1560,1
3572,967,1561,1
3573,355,1562,1
3574,631,1562,1
3575,53,1563,1
3576,357,1563,1
3577,803,1563,1
3578,899,1565,1
3579,1088,1565,1
3580,1124,1567,1
3581,1358,1567,1
3582,1566,1567,1
3583,1053,1568,1
3584,1328,1568,1
3585,1008,1569,1
3586,1011,1569,1
3587,1327,1569,1
3588,1486,1569,1
3589,163,1572,1
3590,1432,1573,1
3591,1481,1573,1
3592,484,1574,1
3593,1017,1574,1
3594,1305,1575,1
3595,375,1576,1
3596,343,1577,1
3597,427,1577,1
3598,658,1577,1
3599,1103,1579,1
3600,689,1580,1
3601,1577,1580,1
3602,657,1581,1
3603,764,1581,1
3604,1447,1581,1
3605,900,1583,1
3606,804,1585,1
3607,1388,1586,1
3608,1569,1587,1
3609,910,1589,1
3610,965,1590,1
3611,871,1591,1
3612,954,1591,1
3613,1050,1591,1
3614,405,1592,1
3615,1176,1592,1
3616,1298,1592,1
3617,978,1593,1
3618,1116,1593,1
3619,1288,1593,1
3620,1437,1593,1
3621,1461,1593,1
3622,163,1594,1
3623,1136,1594,1
3624,151,1595,1
3625,836,1595,1
3626,1576,1595,1
3627,314,1596,1
3628,348,1596,1
3629,1244,1596,1
3630,486,1597,1
3631,1138,1597,1
3632,1148,1597,1
3633,1534,1597,1
3634,780,1598,1
3635,1139,1598,1
3636,1572,1598,1
3637,671,1599,1
3638,946,1600,1
3639,1293,1600,1
3640,1429,1601,1
3641,339,1602,1
3642,1326,1602,1
3643,1549,1602,1
3644,1272,1604,1
3645,1281,1604,1
3646,1451,1604,1
3647,1491,1605,1
3648,826,1606,1
3649,848,1607,1
3650,1053,1607,1
3651,1223,1607,1
3652,1335,1607,1
3653,949,1608,1
3654,987,1608,1
3655,1569,1609,1
3656,1028,1610,1
3657,1037,1610,1
3658,100,1611,1
3659,1379,1611,1
3660,1380,1611,1
3661,1517,1612,1
3662,784,1613,1
3663,1162,1613,1
3664,1229,1615,1
3665,565,1616,1
3666,882,1616,1
3667,236,1617,1
3668,430,1617,1
3669,1107,1617,1
3670,1112,1618,1
3671,1220,1618,1
3672,1613,1619,1
3673,1614,1619,1
3674,1177,1620,1
3675,1180,1620,1
3676,300,1621,1
3677,594,1621,1
3678,752,1621,1
3679,824,1621,1
3680,1194,1621,1
3681,1448,1621,1
3682,1312,1622,1
3683,1428,1622,1
3684,1578,1622,1
3685,1313,1623,1
3686,1550,1624,1
3687,1580,1625,1
3688,1164,1626,1
3689,479,1627,1
3690,1177,1627,1
3691,1063,1628,1
3692,1175,1628,1
3693,796,1629,1
3694,1150,1630,1
3695,1195,1630,1
3696,1203,1630,1
3697,934,1631,1
3698,1471,1633,1
3699,74,1634,1
3700,1252,1634,1
3701,1214,1635,1
3702,245,1636,1
3703,928,1636,1
3704,1073,1636,1
3705,430,1637,1
3706,1562,1637,1
3707,1441,1638,1
3708,809,1639,1
3709,1615,1639,1
3710,540,1640,1
3711,603,1640,1
3712,1121,1640,1
3713,1345,1640,1
3714,1355,1640,1
3715,558,1641,1
3716,1086,1641,1
3717,313,1642,1
3718,986,1642,1
3719,1377,1642,1
3720,1475,1642,1
3721,701,1644,1
3722,822,1644,1
3723,1328,1644,1
3724,477,1645,1
3725,797,1645,1
3726,145,1646,1
3727,943,1646,1
3728,1355,1648,1
3729,868,1649,1
3730,1213,1649,1
3731,1643,1649,1
3732,163,1650,1
3733,1466,1650,1
3734,877,1651,1
3735,1010,1651,1
3736,1061,1651,1
3737,1578,1651,1
3738,1385,1653,1
3739,852,1654,1
3740,855,1654,1
3741,1338,1654,1
3742,1313,1655,1
3743,1307,1657,1
3744,1422,1657,1
3745,1462,1657,1
3746,1595,1657,1
3747,884,1658,1
3748,1094,1659,1
3749,1652,1659,1
3750,952,1660,1
3751,1083,1660,1
3752,791,1661,1
3753,1358,1661,1
3754,1469,1661,1
3755,1036,1662,1
3756,1266,1663,1
3757,539,1665,1
3758,883,1665,1
3759,719,1666,1
3760,1133,1666,1
3761,1488,1668,1
3762,1236,1669,1
3763,1016,1670,1
3764,1218,1670,1
3765,344,1671,1
3766,1512,1671,1
3767,696,1672,1
3768,807,1672,1
3769,899,1672,1
3770,903,1672,1
3771,1352,1672,1
3772,1564,1672,1
3773,910,1673,1
3774,964,1673,1
3775,965,1673,1
3776,966,1673,1
3777,1573,1673,1
3778,163,1675,1
3779,1153,1675,1
3780,207,1676,1
3781,565,1676,1
3782,1146,1676,1
3783,1120,1677,1
3784,861,1678,1
3785,1339,1678,1
3786,1570,1678,1
3787,627,1679,1
3788,1123,1680,1
3789,1354,1680,1
3790,1674,1680,1
3791,1681,1682,1
3792,1198,1683,1
3793,1647,1684,1
3794,1069,1685,1
3795,1455,1685,1
3796,837,1686,1
3797,148,1687,1
3798,773,1687,1
3799,870,1687,1
3800,898,1687,1
3801,1137,1687,1
3802,1189,1687,1
3803,1459,1687,1
3804,1557,1687,1
3805,1632,1687,1
3806,1649,1687,1
3807,1178,1688,1
3808,1228,1688,1
3809,38,1689,1
3810,422,1691,1
3811,793,1691,1
3812,228,1692,1
3813,1484,1692,1
3814,1228,1693,1
3815,793,1694,1
3816,1455,1694,1
3817,1354,1695,1
3818,1114,1696,1
3819,1334,1696,1
3820,16,1697,1
3821,804,1697,1
3822,1599,1697,1
3823,1664,1697,1
3824,1667,1697,1
3825,1683,1697,1
3826,686,1698,1
3827,1626,1698,1
3828,1215,1699,1
3829,1157,1700,1
3830,33,1701,1
3831,36,1701,1
3832,832,1701,1
3833,1591,1701,1
3834,1161,1702,1
3835,1199,1702,1
3836,740,1703,1
3837,1559,1703,1
3838,1697,1703,1
3839,745,1704,1
3840,1157,1704,1
3841,459,1705,1
3842,1364,1705,1
3843,1469,1705,1
3844,799,1706,1
3845,1385,1706,1
3846,1635,1706,1
3847,824,1707,1
3848,825,1707,1
3849,1215,1707,1
3850,1333,1708,1
3851,59,1709,1
3852,570,1709,1
3853,839,1709,1
3854,1520,1709,1
3855,1450,1710,1
3856,1656,1710,1
3857,1515,1711,1
3858,1581,1711,1
3859,1025,1712,1
3860,1290,1712,1
3861,1458,1714,1
3862,138,1716,1
3863,892,1716,1
3864,163,1717,1
3865,941,1717,1
3866,1380,1717,1
3867,1441,1717,1
3868,28,1718,1
3869,810,1718,1
3870,1079,1718,1
3871,1373,1718,1
3872,1216,1719,1
3873,849,1720,1
3874,1569,1721,1
3875,99,1722,1
3876,1619,1723,1
3877,1722,1723,1
3878,1079,1724,1
3879,1492,1724,1
3880,1508,1724,1
3881,1538,1724,1
3882,921,1725,1
3883,1265,1725,1
3884,314,1726,1
3885,1182,1726,1
3886,1569,1726,1
3887,1679,1726,1
3888,1684,1726,1
3889,738,1727,1
3890,1376,1727,1
3891,1474,1728,1
3892,163,1729,1
3893,1016,1729,1
3894,1110,1729,1
3895,1034,1730,1
3896,1533,1730,1
3897,888,1731,1
3898,1493,1732,1
3899,41,1733,1
3900,904,1733,1
3901,163,1734,1
3902,793,1734,1
3903,1249,1734,1
3904,1592,1734,1
3905,1715,1734,1
3906,983,1735,1
3907,1002,1735,1
3908,1626,1735,1
3909,1690,1736,1
3910,415,1737,1
3911,1178,1737,1
3912,1736,1737,1
3913,538,1738,1
3914,1264,1738,1
3915,1689,1738,1
3916,641,1739,1
3917,848,1739,1
3918,1136,1740,1
3919,1305,1740,1
3920,601,1741,1
3921,738,1741,1
3922,419,1747,1
3923,611,1755,1
3924,1663,1756,1
3925,427,1760,1
3926,639,1763,1
3927,477,1766,1
3928,990,1774,1
3929,1728,1775,1
3930,731,1778,1
3931,566,1782,1
3932,844,1784,1
3933,430,1792,1
3934,582,1792,1
3935,1030,1796,1
3936,163,1799,1
3937,727,1799,1
3938,1424,1799,1
3939,84,1803,1
3940,99,1803,1
3941,163,1807,1
3942,638,1808,1
3943,1766,1810,1
3944,783,1812,1
3945,785,1812,1
3946,1155,1812,1
3947,1407,1812,1
3948,1513,1812,1
3949,576,1814,1
3950,1067,1814,1
3951,1801,1814,1
3952,238,1815,1
3953,224,1819,1
3954,834,1821,1
3955,1801,1821,1
3956,121,1825,1
3957,978,1825,1
3958,979,1825,1
3959,689,1826,1
3960,567,1828,1
3961,1831,1836,1
3962,564,1841,1
3963,1741,1841,1
3964,979,1845,1
3965,125,1857,1
3966,471,1859,1
3967,554,1859,1
3968,565,1859,1
3969,621,1859,1
3970,1791,1859,1
3971,548,1860,1
3972,683,1860,1
3973,906,1860,1
3974,1853,1861,1
3975,1754,1867,1
3976,1754,1869,1
3977,1696,1872,1
3978,1771,1872,1
3979,414,1877,1
3980,578,1877,1
3981,1760,1879,1
3982,562,1889,1
3983,730,1889,1
3984,58,1891,1
3985,200,1891,1
3986,206,1891,1
3987,1774,1891,1
3988,1875,1891,1
3989,827,1894,1
3990,909,1894,1
3991,102,1895,1
3992,1893,1895,1
3993,1851,1896,1
3994,25,1897,1
3995,732,1897,1
3996,278,1898,1
3997,327,1899,1
3998,1884,1902,1
3999,1885,1902,1
4000,1886,1902,1
4001,1887,1902,1
4002,643,1904,1
4003,55,1905,1
4004,163,1905,1
4005,1834,1905,1
4006,442,1908,1
4007,1893,1908,1
4008,1545,1909,1
4009,705,1910,1
4010,1098,1911,1
4011,304,1912,1
4012,416,1913,1
4013,1803,1913,1
4014,1796,1917,1
4015,1874,1920,1
4016,1847,1927,1
4017,1408,1931,1
4018,18,1932,1
4019,576,1932,1
4020,1912,1932,1
4021,748,1933,1
4022,107,1937,1
4023,389,1937,1
4024,623,1937,1
4025,1064,1937,1
4026,1764,1938,1
4027,1765,1938,1
4028,1770,1938,1
4029,860,1940,1
4030,748,1941,1
4031,1926,1941,1
4032,1696,1943,1
4033,1936,1943,1
4034,1030,1946,1
4035,1746,1948,1
4036,978,1954,1
4037,177,1959,1
4038,1949,1960,1
4039,1827,1962,1
4040,1644,1964,1
4041,1863,1964,1
4042,1825,1966,1
4043,695,1967,1
4044,527,1968,1
4045,1854,1976,1
4046,68,1979,1
4047,1844,1979,1
4048,1845,1979,1
4049,262,1980,1
4050,758,1980,1
4051,1915,1981,1
4052,41,1982,1
4053,995,1985,1
4054,70,1986,1
4055,1882,1989,1
4056,121,1990,1
4057,201,1990,1
4058,233,1990,1
4059,729,1993,1
4060,1945,1993,1
4061,1800,1995,1
4062,1907,1995,1
4063,1996,1997,1
4064,1873,1998,1
4065,427,1999,1
4066,833,2001,1
4067,1796,2001,1
4068,1824,2006,1
4069,68,2007,1
4070,1779,2007,1
4071,1780,2007,1
4072,74,2013,1
4073,342,2016,1
4074,467,2016,1
4075,1800,2016,1
4076,562,2018,1
4077,1828,2018,1
4078,2014,2018,1
4079,1857,2020,1
4080,427,2024,1
4081,737,2024,1
4082,1778,2024,1
4083,1932,2024,1
4084,570,2026,1
4085,1922,2026,1
4086,308,2028,1
4087,1818,2029,1
4088,430,2033,1
4089,577,2034,1
4090,1084,2035,1
4091,1060,2039,1
4092,1890,2039,1
4093,1744,2041,1
4094,80,2044,1
4095,1149,2044,1
4096,638,2045,1
4097,616,2046,1
4098,1854,2048,1
4099,1969,2051,1
4100,488,2053,1
4101,109,2054,1
4102,271,2056,1
4103,790,2057,1
4104,1510,2057,1
4105,755,2058,1
4106,757,2058,1
4107,453,2059,1
4108,857,2060,1
4109,1483,2060,1
4110,96,2061,1
4111,2052,2062,1
4112,2060,2062,1
4113,2061,2062,1
4114,1777,2064,1
4115,1802,2064,1
4116,1985,2065,1
4117,985,2066,1
4118,2062,2066,1
4119,1792,2067,1
4120,355,2068,1
4121,1809,2071,1
4122,1818,2073,1
4123,1636,2074,1
4124,1855,2075,1
4125,211,2076,1
4126,1324,2076,1
4127,2030,2077,1
4128,295,2078,1
4129,1983,2078,1
4130,1827,2083,1
4131,1231,2086,1
4132,2065,2086,1
4133,248,2088,1
4134,357,2089,1
4135,714,2089,1
4136,1117,2089,1
4137,1261,2089,1
4138,1530,2089,1
4139,1603,2089,1
4140,1965,2089,1
4141,1260,2090,1
4142,303,2091,1
4143,1539,2091,1
4144,1944,2091,1
4145,2015,2092,1
4146,283,2093,1
4147,1990,2093,1
4148,2056,2095,1
4149,1994,2097,1
4150,1995,2097,1
4151,569,2099,1
4152,2098,2099,1
4153,144,2102,1
4154,1750,2106,1
4155,1865,2107,1
4156,1953,2107,1
4157,2046,2107,1
4158,299,2110,1
4159,1827,2110,1
4160,2047,2111,1
4161,276,2115,1
4162,2000,2115,1
4163,163,2116,1
4164,1775,2116,1
4165,1798,2120,1
4166,1855,2122,1
4167,1864,2122,1
4168,649,2123,1
4169,1928,2124,1
4170,2114,2124,1
4171,2116,2125,1
4172,1329,2127,1
4173,2030,2130,1
4174,1892,2131,1
4175,2030,2131,1
4176,382,2132,1
4177,1837,2132,1
4178,134,2135,1
